time_x,LW_u,LW_d
79299.6458333333,419.6312,391.8807
79299.6666666667,422.3311,385.4162
79299.6875,421.1906,390.0501
79299.7083333333,419.3651,398.5429
79299.7291666667,419.8973,386.6045
79299.75,418.5294,393.7057
79299.7708333333,414.0297,401.7296
79299.7916666667,396.4685,393.1788
79299.8125,392.9427,390.9918
79299.8333333333,391.6229,390.4091
79299.8541666667,391.3065,389.7074
79299.875,391.6072,388.9704
79299.8958333333,391.7902,387.3637
79299.9166666667,391.6867,386.6663
79299.9375,392.3193,385.6765
79299.9583333333,392.1565,386.7401
79299.9791666667,391.3152,384.3311
79300,391.5403,383.4946
79300.0208333333,392.0707,383.9636
79300.0416666667,392.8918,383.5073
79300.0625,395.5084,385.029
79300.0833333333,396.864,387.9177
79300.1041666667,397.3916,391.865
79300.125,397.0551,389.8566
79300.1458333333,396.8968,389.6717
79300.1666666667,397.3072,389.7485
79300.1875,396.9058,388.7386
79300.2083333333,396.5478,390.213
79300.2291666667,396.3352,391.7899
79300.25,395.6252,385.666
79300.2708333333,396.4186,382.733
79300.2916666667,396.3339,387.086
79300.3125,396.7819,393.7363
79300.3333333333,397.447,394.7038
79300.3541666667,399.5181,394.3291
79300.375,402.2495,384.2204
79300.3958333333,405.6599,383.2629
79300.4166666667,411.1975,384.4083
79300.4375,415.1647,383.2271
79300.4583333333,419.0876,384.4761
79300.4791666667,425.1309,390.7928
79300.5,429.1357,389.0073
79300.5208333333,431.3103,392.9899
79300.5416666667,428.1601,400.6176
79300.5625,427.8387,389.5334
79300.5833333333,430.0308,387.2539
79300.6041666667,428.9277,392.0202
79300.625,427.4038,393.8797
79300.6458333333,426.3047,393.2028
79300.6666666667,423.1979,393.2061
79300.6875,419.8051,393.6961
79300.7083333333,418.9686,390.8708
79300.7291666667,418.3301,390.218
79300.75,416.3049,400.5353
79300.7708333333,414.3508,384.1964
79300.7916666667,412.8007,397.1354
79300.8125,410.0421,389.4407
79300.8333333333,402.496,390.3154
79300.8541666667,402.3012,383.7274
79300.875,402.8037,381.8193
79300.8958333333,404.3015,390.4422
79300.9166666667,403.063,397.897
79300.9375,400.6815,394.9227
79300.9583333333,399.021,389.6768
79300.9791666667,398.155,394.5885
79301,400.2091,390.6492
79301.0208333333,401.0016,394.4596
79301.0416666667,400.8648,389.5317
79301.0625,399.3354,386.2852
79301.0833333333,400.1291,391.6795
79301.1041666667,400.8759,394.9355
79301.125,400.5341,391.8509
79301.1458333333,399.4534,388.8707
79301.1666666667,397.6211,387.4557
79301.1875,399.2329,390.6015
79301.2083333333,399.9758,391.0255
79301.2291666667,398.9721,396.7767
79301.25,398.9545,397.6091
79301.2708333333,399.3898,397.2794
79301.2916666667,399.5171,396.8492
79301.3125,401.1916,397.6874
79301.3333333333,402.5014,397.1574
79301.3541666667,403.7827,397.2937
79301.375,401.9497,398.0982
79301.3958333333,404.5621,398.1058
79301.4166666667,408.5401,396.7252
79301.4375,413.8952,393.9176
79301.4583333333,414.675,383.1341
79301.4791666667,411.1964,382.5186
79301.5,413.5317,386.2348
79301.5208333333,417.6808,385.0454
79301.5416666667,414.7937,391.1086
79301.5625,412.95,388.1142
79301.5833333333,409.5002,397.8524
79301.6041666667,404.8503,397.2851
79301.625,408.9097,389.1362
79301.6458333333,412.1571,397.8553
79301.6666666667,408.9438,394.8079
79301.6875,408.0898,399.8215
